Clone,Heteroplasmy_bin,siRNA,well,Date Time,Elapsed,"A1, Image 1","A1, Image 2","A1, Image 3","A1, Image 4","A1, Image 6","A1, Image 7","A1, Image 8","A1, Image 9",Clone 62 Mock,SEM
clone_12,low_het,Gapdh,C4,10/08/2022 16:00,21,10.83957,13.94039,15.26859,7.708288,8.910689,10.09083,9.508782,13.1209,11.17350488,0.939232081
clone_12,low_het,Gapdh,C4,10/08/2022 19:00,24,13.86466,18.05807,18.91034,9.959843,12.76408,12.24575,11.27773,16.25095,14.16642788,1.147834855
clone_12,low_het,Gapdh,C4,10/08/2022 22:00,27,15.89345,20.28123,20.5044,10.99568,13.36798,14.84217,14.89115,19.5387,16.289345,1.232183041
clone_12,low_het,Gapdh,C4,11/08/2022 01:00,30,20.29085,26.0329,26.07913,14.06646,16.41936,16.53231,15.22754,21.86776,19.56453875,1.680969858
clone_12,low_het,Gapdh,C4,11/08/2022 04:00,33,23.663,28.18284,30.24333,15.5942,19.44261,22.14004,20.38359,29.20372,23.60666625,1.843884918
clone_12,low_het,Gapdh,C4,11/08/2022 07:00,36,24.96025,33.84663,31.98488,18.84322,23.90255,26.54856,24.4336,34.35048,27.35877125,1.944788073
clone_12,low_het,Gapdh,C4,11/08/2022 10:00,39,34.75341,44.60725,44.40627,24.16418,29.07855,32.61548,30.37826,40.8466,35.10625,2.654024488
clone_12,low_het,Gapdh,C4,11/08/2022 13:00,42,42.05242,51.87431,51.5918,26.21743,31.8778,36.43036,33.00241,46.1326,39.89739125,3.366706773
clone_12,low_het,Gapdh,C4,11/08/2022 16:00,45,48.54431,62.75637,62.65071,34.12465,44.92644,46.11458,40.8385,55.9164,49.483995,3.621748521
clone_12,low_het,Gapdh,C4,11/08/2022 19:00,48,53.34106,68.10724,69.00841,40.62358,48.89654,55.3254,51.92361,65.31509,56.56761625,3.56328707
clone_12,low_het,Gapdh,C4,11/08/2022 22:00,51,66.60648,80.02977,80.31345,50.74834,58.06449,66.20213,61.8106,75.66276,67.4297525,3.761339733
clone_12,low_het,Gapdh,C4,12/08/2022 01:00,54,71.91808,86.2879,87.38875,55.63065,63.93848,73.65815,68.0423,81.6116,73.55948875,3.930757406
clone_12,low_het,Gapdh,C4,12/08/2022 04:00,57,86.61303,95.43022,95.27542,68.08006,77.76046,83.07227,79.74875,89.9513,84.49143875,3.298833628
clone_12,low_het,Gapdh,C4,12/08/2022 07:00,60,93.06298,97.68165,97.88974,74.43352,84.66489,89.69042,87.43068,94.75667,89.95131875,2.77334405
clone_12,low_het,Gapdh,C4,12/08/2022 10:00,63,97.76598,99.32323,99.40238,83.50455,93.47055,96.13329,94.83904,98.38587,95.35311125,1.851560009
clone_12,low_het,Gapdh,C4,12/08/2022 13:00,66,99.53117,99.87789,99.82948,90.8843,95.60888,99.10435,98.42145,99.74568,97.8754,1.117147174
clone_12,low_het,E2f3,D4,09/08/2022 19:00,0,4.156537,4.607805,4.877077,4.704914,3.955693,3.974678,3.303308,3.202305,4.097789625,0.219898412
clone_12,low_het,E2f3,D4,09/08/2022 22:00,3,5.188003,5.643986,6.284349,5.505285,4.969337,5.178376,4.251393,4.169921,5.14883125,0.248564603
clone_12,low_het,E2f3,D4,10/08/2022 01:00,6,5.077511,6.801722,7.014107,6.038502,5.698139,5.728255,4.183853,3.990589,5.56658475,0.390099282
clone_12,low_het,E2f3,D4,10/08/2022 04:00,9,5.905473,7.390256,7.593696,6.316517,6.144831,6.228216,3.955828,4.387429,5.99028075,0.451843926
clone_12,low_het,E2f3,D4,10/08/2022 07:00,12,5.905061,8.409704,9.236435,7.001951,6.140324,6.721345,4.311763,4.802093,6.5660845,0.590938201
clone_12,low_het,E2f3,D4,10/08/2022 10:00,15,7.611929,9.95008,9.325083,8.64449,7.430412,7.485451,5.437746,6.302652,7.773480375,0.530321016
clone_12,low_het,E2f3,D4,10/08/2022 13:00,18,8.935067,11.70147,12.77303,8.698098,9.249208,8.60454,6.466755,6.320751,9.093614875,0.79477249
clone_12,low_het,E2f3,D4,10/08/2022 16:00,21,10.55548,14.24109,14.53849,12.16114,11.04888,10.76206,8.41346,9.149843,11.35880538,0.775906894
clone_12,low_het,E2f3,D4,10/08/2022 19:00,24,11.45364,14.74992,15.88273,13.94838,11.56489,12.36956,8.486125,9.437008,12.23653163,0.901654325
clone_12,low_het,E2f3,D4,10/08/2022 22:00,27,16.06957,18.88835,19.83822,15.64706,14.7814,12.98357,9.474089,11.38153,14.88297363,1.251595676
clone_12,low_het,E2f3,D4,11/08/2022 01:00,30,16.77276,20.26142,19.44637,18.96518,16.34178,16.66869,12.70269,13.15839,16.78966,0.981517359
clone_12,low_het,E2f3,D4,11/08/2022 04:00,33,19.28628,25.52917,27.9415,20.37819,17.71238,19.93649,13.2107,14.94592,19.86757875,1.747584261
clone_12,low_het,E2f3,D4,11/08/2022 07:00,36,25.78945,29.8682,31.81845,29.0597,23.87675,23.18966,18.65773,20.35067,25.32632625,1.651962016
clone_12,low_het,E2f3,D4,11/08/2022 10:00,39,26.83177,33.24984,37.61766,30.16675,24.89681,26.90676,20.12975,20.647,27.5557925,2.118682265
clone_12,low_het,E2f3,D4,11/08/2022 13:00,42,33.36695,41.17296,41.16225,38.78906,30.70823,32.3348,24.77927,28.96273,33.90953125,2.112987657
clone_12,low_het,E2f3,D4,11/08/2022 16:00,45,35.98845,41.48076,46.11431,42.12768,32.24821,37.3923,28.54778,30.94365,36.8553925,2.159487818
clone_12,low_het,E2f3,D4,11/08/2022 19:00,48,50.35695,55.39944,55.89563,50.84634,42.96014,38.95153,36.47508,38.82334,46.21355625,2.769503462
clone_12,low_het,E2f3,D4,11/08/2022 22:00,51,55.10195,63.90536,65.40496,52.24036,50.5393,48.98309,37.18702,42.1524,51.939305,3.429691619
clone_12,low_het,E2f3,D4,12/08/2022 01:00,54,64.74104,69.09487,71.25,70.7617,56.55252,58.75349,50.34104,53.31245,61.85088875,2.902038178
clone_12,low_het,E2f3,D4,12/08/2022 04:00,57,66.74306,73.5144,83.13586,77.27169,63.30261,65.1574,53.37152,55.6101,67.26333,3.636013894
clone_12,low_het,E2f3,D4,12/08/2022 07:00,60,83.41817,89.13898,88.78878,89.49355,75.34431,78.81494,66.17884,70.01871,80.149535,3.207487144
clone_12,low_het,E2f3,D4,12/08/2022 10:00,63,92.4089,94.9957,94.94353,92.51578,86.61453,81.9073,67.11408,78.40164,86.1126825,3.474082731
clone_12,low_het,E2f3,D4,12/08/2022 13:00,66,96.2476,97.6467,97.2885,97.40977,93.01293,92.30899,82.0499,86.63556,92.82499375,2.029336016
clone_33,low_het,Mock,A5,09/08/2022 19:00,0,5.303349,3.38239,3.420768,6.818522,6.091563,6.231152,5.788282,5.765407,5.350179125,0.452042128
clone_33,low_het,Mock,A5,09/08/2022 22:00,3,6.547478,3.640052,3.961019,7.174933,5.823112,6.318222,6.783762,7.081102,5.91621,0.486724671
clone_33,low_het,Mock,A5,10/08/2022 01:00,6,7.115793,3.789472,4.887661,7.159842,6.674019,8.096933,7.252785,7.543705,6.56502625,0.516925099
clone_33,low_het,Mock,A5,10/08/2022 04:00,9,7.565353,4.043241,5.478582,8.074876,7.179921,9.609852,7.292464,8.812282,7.257071375,0.629867243
clone_33,low_het,Mock,A5,10/08/2022 07:00,12,8.971878,4.918733,5.963179,10.88375,7.575802,11.25567,8.922572,9.034774,8.44079475,0.779769132
clone_33,low_het,Mock,A5,10/08/2022 10:00,15,9.553991,6.580323,7.460936,11.32143,9.408325,13.00583,10.74594,12.28809,10.04560813,0.793347033
clone_33,low_het,Mock,A5,10/08/2022 13:00,18,10.40613,6.64035,8.853187,12.86105,10.10087,14.94775,11.44832,13.34681,11.07555838,0.940056449
clone_33,low_het,Mock,A5,10/08/2022 16:00,21,16.02484,10.39978,11.56885,16.77038,14.67473,17.20976,13.21187,15.88485,14.4681325,0.88464582
clone_33,low_het,Mock,A5,10/08/2022 19:00,24,17.79269,11.23907,11.78499,20.20624,16.98399,22.71928,17.48839,20.541,17.34445625,1.438199526
clone_33,low_het,Mock,A5,10/08/2022 22:00,27,22.16988,14.85003,15.07566,21.0997,17.94006,25.27753,18.31178,21.81333,19.56724625,1.29162658
clone_33,low_het,Mock,A5,11/08/2022 01:00,30,26.59932,16.66453,19.7478,28.69141,24.4999,32.37243,26.58273,29.30124,25.55742,1.824304098
clone_33,low_het,Mock,A5,11/08/2022 04:00,33,30.16614,19.48672,21.236,35.35142,28.32809,37.75116,30.41165,34.39849,29.64120875,2.30435975
clone_33,low_het,Mock,A5,11/08/2022 07:00,36,38.98355,24.15879,25.8925,41.2571,34.97042,39.01722,31.4419,36.74319,34.05808375,2.237019822
clone_33,low_het,Mock,A5,11/08/2022 10:00,39,43.30221,26.0803,29.44588,48.14542,40.4361,51.12612,44.47122,45.71678,41.09050375,3.132606397
clone_33,low_het,Mock,A5,11/08/2022 13:00,42,55.50814,33.64618,36.30074,59.07745,47.80715,59.65717,53.92121,56.65278,50.3213525,3.597458457
clone_33,low_het,Mock,A5,11/08/2022 16:00,45,60.6233,34.08852,41.76525,67.16154,55.05361,69.45517,62.12051,63.14302,56.676365,4.422864327
clone_33,low_het,Mock,A5,11/08/2022 19:00,48,75.08011,45.49094,55.65702,78.42467,66.31338,77.33835,68.84424,72.88939,67.5047625,4.076314209
clone_33,low_het,Mock,A5,11/08/2022 22:00,51,80.1697,48.77158,60.98672,86.6667,72.05338,86.80547,80.6127,83.07235,74.892325,4.80283379
clone_33,low_het,Mock,A5,12/08/2022 01:00,54,91.7122,65.60779,77.20744,93.24635,83.94783,94.17538,89.5072,90.75051,85.7693375,3.494333558
clone_33,low_het,Mock,A5,12/08/2022 04:00,57,96.92929,73.81201,85.88423,97.64893,91.16894,98.36893,96.05872,98.14793,92.2523725,3.045572253
clone_33,low_het,Mock,A5,12/08/2022 07:00,60,99.13789,84.13235,94.53527,99.51691,96.43719,99.47033,98.51035,99.51698,96.40715875,1.865000311
clone_33,low_het,Mock,A5,12/08/2022 10:00,63,99.60767,90.34077,97.36416,99.93935,98.22361,99.82319,99.41692,99.58805,98.037965,1.144129703
clone_33,low_het,Mock,A5,12/08/2022 13:00,66,99.94687,97.36034,99.42901,99.97513,99.80544,99.97705,99.53609,99.5865,99.45205375,0.308217517
clone_33,low_het,NT,B5,09/08/2022 19:00,0,5.610387,6.066365,5.346578,6.090472,4.224622,5.870095,5.294062,4.712973,5.40194425,0.233513993
clone_33,low_het,NT,B5,09/08/2022 22:00,3,6.709051,7.132252,5.779271,6.384738,5.132895,6.765392,5.604035,5.240248,6.09348525,0.266702214
clone_33,low_het,NT,B5,10/08/2022 01:00,6,7.426588,8.083136,6.838259,6.784582,5.276307,6.88893,6.151113,6.452551,6.73768325,0.295230207
clone_33,low_het,NT,B5,10/08/2022 04:00,9,8.414143,9.285675,8.373034,8.360739,6.821458,7.559822,7.161821,8.593681,8.071296625,0.289421067
clone_33,low_het,NT,B5,10/08/2022 07:00,12,10.28805,10.91599,9.506803,8.772057,7.276962,8.65255,8.071872,9.096304,9.0725735,0.413111883
clone_33,low_het,NT,B5,10/08/2022 10:00,15,11.08576,12.21953,9.940997,10.74738,8.799307,9.01893,9.551943,9.771906,10.14196913,0.404504735
clone_33,low_het,NT,B5,10/08/2022 13:00,18,15.33511,16.07326,15.03831,13.3145,10.52974,10.39581,10.02062,12.0178,12.84064375,0.862653096
clone_33,low_het,NT,B5,10/08/2022 16:00,21,17.37066,18.32188,16.75208,15.96393,12.46613,15.11371,14.46788,16.48984,15.86826375,0.648611257
clone_33,low_het,NT,B5,10/08/2022 19:00,24,19.35294,20.19443,17.88359,18.55052,14.12246,17.98268,17.19617,16.99219,17.7843725,0.644870856
clone_33,low_het,NT,B5,10/08/2022 22:00,27,25.01442,24.75279,23.66907,25.70831,18.53619,21.90348,21.03133,23.42124,23.00460375,0.846143029
clone_33,low_het,NT,B5,11/08/2022 01:00,30,26.38474,26.90792,25.35901,28.88747,21.5121,24.40908,24.41597,28.81563,25.83649,0.872353209
clone_33,low_het,NT,B5,11/08/2022 04:00,33,39.27092,40.13884,36.53089,31.67982,25.37232,29.12833,27.09237,31.19831,32.551475,1.955786497
clone_33,low_het,NT,B5,11/08/2022 07:00,36,44.68326,43.91615,41.11621,44.35088,33.00939,38.69967,37.34075,40.18446,40.41259625,1.425209719
clone_33,low_het,NT,B5,11/08/2022 10:00,39,55.50625,53.42144,50.8066,46.52432,34.25036,41.51859,37.26016,43.95337,45.40513625,2.688283261
clone_33,low_het,NT,B5,11/08/2022 13:00,42,59.1338,59.66149,52.52021,61.41526,40.48555,53.56869,50.56532,53.52682,53.8596425,2.353849211
clone_33,low_het,NT,B5,11/08/2022 16:00,45,70.84257,70.07757,67.22362,66.40673,46.14893,59.54743,56.73016,58.62297,61.9499975,2.94767075
clone_33,low_het,NT,B5,11/08/2022 19:00,48,81.61624,78.84171,76.56093,81.78458,58.29273,72.44714,68.89785,75.45249,74.23670875,2.756260518
clone_33,low_het,NT,B5,11/08/2022 22:00,51,89.51042,89.59469,87.36676,90.33135,66.22227,80.32834,75.31181,79.69692,82.29532,3.027754924
clone_33,low_het,NT,B5,12/08/2022 01:00,54,95.82372,94.15128,93.45477,95.77633,76.97948,91.77781,90.8772,90.29303,91.1417025,2.152955956
clone_33,low_het,NT,B5,12/08/2022 04:00,57,98.94723,98.02351,98.29981,96.82637,74.05553,95.79662,96.16251,94.55713,94.08358875,2.906523219
clone_33,low_het,NT,B5,12/08/2022 07:00,60,99.80783,99.37896,99.57426,99.52141,92.95721,99.17258,99.53316,99.24196,98.64842125,0.81609787
clone_33,low_het,NT,B5,12/08/2022 10:00,63,99.96755,99.94133,99.82032,99.90077,98.57114,99.85194,99.61251,99.90179,99.69591875,0.165305982
clone_33,low_het,NT,B5,12/08/2022 13:00,66,99.99644,99.98894,99.73284,100,99.28308,100,99.99384,99.97275,99.87098625,0.089951165
clone_33,low_het,Gapdh,C5,09/08/2022 19:00,0,6.935234,6.880325,5.496817,5.668434,4.641062,3.629125,4.458315,3.469255,5.147320875,0.4714244
clone_33,low_het,Gapdh,C5,09/08/2022 22:00,3,8.050974,7.386432,6.995328,6.770243,5.968368,4.507484,5.070408,3.755395,6.063079,0.531369624
clone_33,low_het,Gapdh,C5,10/08/2022 01:00,6,9.439741,7.622925,7.638562,7.155541,6.228693,5.236492,5.314343,4.432569,6.63360825,0.579969199
clone_33,low_het,Gapdh,C5,10/08/2022 04:00,9,10.28088,7.791875,7.626203,8.288351,7.444068,6.124892,6.308867,5.167656,7.379099,0.552456356
clone_33,low_het,Gapdh,C5,10/08/2022 07:00,12,11.36411,9.013262,8.243689,9.805234,7.197538,6.594119,7.465651,5.027657,8.0889075,0.698720159
clone_33,low_het,Gapdh,C5,10/08/2022 10:00,15,12.01909,10.60568,8.990384,11.51019,8.890678,7.329683,8.486259,6.568715,9.300084875,0.684664129
clone_33,low_het,Gapdh,C5,10/08/2022 13:00,18,14.39036,10.25746,10.08414,11.23313,9.535008,9.143016,9.870178,6.76785,10.16014275,0.756853881
clone_33,low_het,Gapdh,C5,10/08/2022 16:00,21,16.21606,13.37221,13.06415,14.58432,11.51531,9.931911,11.7488,8.929741,12.42031275,0.845760996
clone_33,low_het,Gapdh,C5,10/08/2022 19:00,24,20.95799,15.93402,17.22213,18.45067,14.31613,12.7636,15.44799,11.20834,15.78760875,1.104365904
clone_33,low_het,Gapdh,C5,10/08/2022 22:00,27,23.03806,17.74891,17.92142,22.08028,15.44492,15.77825,18.73757,12.38862,17.89225375,1.235655424
clone_33,low_het,Gapdh,C5,11/08/2022 01:00,30,29.29981,23.10554,23.12186,28.50859,21.98153,18.14644,22.1806,15.7876,22.76649625,1.619669401
clone_33,low_het,Gapdh,C5,11/08/2022 04:00,33,35.4163,29.02385,28.64107,32.08075,22.47145,21.98481,27.02695,20.06105,27.08827875,1.876473278
clone_33,low_het,Gapdh,C5,11/08/2022 07:00,36,42.74038,35.42669,35.33108,34.36087,27.78573,24.55604,28.91383,21.28353,31.29976875,2.454532848
clone_33,low_het,Gapdh,C5,11/08/2022 10:00,39,52.80922,43.24723,41.62649,46.17815,38.60713,33.45778,39.85317,29.06339,40.60532,2.594210777
clone_33,low_het,Gapdh,C5,11/08/2022 13:00,42,67.02981,55.46451,55.85125,57.11716,46.63305,38.21111,45.23936,33.33827,49.860565,3.90787226
clone_33,low_het,Gapdh,C5,11/08/2022 16:00,45,76.11745,63.79274,64.93253,70.12025,58.64619,52.67488,59.34269,43.51727,61.143,3.580845423
clone_33,low_het,Gapdh,C5,11/08/2022 19:00,48,84.66859,74.74582,78.88719,75.78254,63.32365,61.3564,66.90449,49.9554,69.45301,3.960452518
clone_33,low_het,Gapdh,C5,11/08/2022 22:00,51,94.62112,87.26671,87.65795,88.23911,80.59686,70.84531,78.14296,61.01931,81.04866625,3.854940082
clone_33,low_het,Gapdh,C5,12/08/2022 01:00,54,98.67461,92.60667,95.00847,93.37173,85.04732,79.66933,83.86773,67.89554,87.017675,3.547651366
clone_33,low_het,Gapdh,C5,12/08/2022 04:00,57,98.87975,96.25443,98.14746,97.62798,94.59161,91.32129,94.38407,81.65954,94.10826625,1.978113539
clone_33,low_het,Gapdh,C5,12/08/2022 07:00,60,99.80161,98.37283,99.30001,99.07219,96.3036,94.01804,96.02273,86.57868,96.18371125,1.540657937
clone_33,low_het,Gapdh,C5,12/08/2022 10:00,63,99.88526,98.37624,99.83213,99.26921,98.3005,98.60283,98.55647,94.49942,98.4152575,0.602098552
clone_33,low_het,Gapdh,C5,12/08/2022 13:00,66,99.94557,99.78427,99.98586,99.88889,99.33961,96.59219,98.7265,97.982,99.03061125,0.428613655
clone_33,low_het,E2f3,D5,09/08/2022 19:00,0,4.358406,6.62485,5.679222,4.639286,5.047734,5.846742,3.650636,4.649462,5.06204225,0.334753486
clone_33,low_het,E2f3,D5,09/08/2022 22:00,3,4.121025,6.948686,7.149188,6.067184,5.571392,7.105551,3.660949,4.983335,5.70091375,0.480899332
clone_33,low_het,E2f3,D5,10/08/2022 01:00,6,5.095196,8.01389,8.672422,5.781863,6.449344,7.658911,4.579328,5.43754,6.46106175,0.528674027
clone_33,low_het,E2f3,D5,10/08/2022 04:00,9,5.258071,8.877431,8.768164,6.496118,7.204161,8.478338,5.069999,5.449219,6.950187625,0.571284661
clone_33,low_het,E2f3,D5,10/08/2022 07:00,12,5.997255,8.878523,12.15281,7.932693,7.457247,9.279938,6.050453,6.57971,8.041078625,0.729119221
clone_33,low_het,E2f3,D5,10/08/2022 10:00,15,7.895676,12.09127,15.5888,9.150389,8.611845,9.612515,6.346426,8.057392,9.669289125,1.027154567
clone_33,low_het,E2f3,D5,10/08/2022 13:00,18,10.23123,14.73421,15.37717,12.59697,11.39635,12.69094,8.431149,11.73726,12.14940988,0.799944604
clone_33,low_het,E2f3,D5,10/08/2022 16:00,21,10.73638,16.78602,18.50401,13.53556,13.50238,14.77334,9.478528,12.89636,13.77657225,1.043885125
clone_33,low_het,E2f3,D5,10/08/2022 19:00,24,13.54356,20.85466,22.84986,14.88465,15.71077,16.38952,9.593052,13.47854,15.9130765,1.496114529
clone_33,low_het,E2f3,D5,10/08/2022 22:00,27,14.9272,22.87041,23.77431,17.23223,18.30774,20.6418,12.41648,17.24302,18.42664875,1.365790015
clone_33,low_het,E2f3,D5,11/08/2022 01:00,30,15.41671,24.16664,30.23642,15.37963,16.99445,20.14396,12.5293,15.79081,18.83224,2.053624567
clone_33,low_het,E2f3,D5,11/08/2022 04:00,33,20.49811,30.16143,32.27465,23.50169,24.3879,28.53891,17.78041,24.82353,25.24582875,1.725033935
clone_33,low_het,E2f3,D5,11/08/2022 07:00,36,25.22113,33.38349,31.68058,29.0836,27.15437,31.88934,20.05614,25.465,27.99170625,1.562950411
clone_33,low_het,E2f3,D5,11/08/2022 10:00,39,32.72016,43.8467,42.54411,33.70014,31.00988,36.92273,22.53695,30.91687,34.2746925,2.425585163
clone_33,low_het,E2f3,D5,11/08/2022 13:00,42,31.09777,40.79395,43.25523,37.78415,34.42232,41.03447,26.34561,34.36584,36.1374175,2.010672365
clone_33,low_het,E2f3,D5,11/08/2022 16:00,45,44.29509,56.13589,54.74085,45.00266,46.02443,43.86713,29.66003,41.94411,45.20877375,2.884770394
clone_33,low_het,E2f3,D5,11/08/2022 19:00,48,48.20654,59.94714,64.34537,51.96344,50.824,58.99973,37.05965,51.81654,52.89530125,2.979607078
clone_33,low_het,E2f3,D5,11/08/2022 22:00,51,64.70186,71.39491,74.40942,65.06467,59.19526,69.62596,43.76462,62.77486,63.866445,3.354721292
clone_33,low_het,E2f3,D5,12/08/2022 01:00,54,71.48,79.82053,73.7603,73.62857,68.58883,73.78721,48.65352,68.06142,69.7225475,3.276235884
clone_33,low_het,E2f3,D5,12/08/2022 04:00,57,84.06303,91.72974,89.97343,85.68338,81.01057,80.17414,56.1725,79.47319,81.0349975,3.887650388
