"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Ppp1r12a",5.21622295226628e-55,0.295298854527025,0.745,0.641,1.33441415564876e-50,"Ppp1r12a"
"Hdgfl3",5.71854913523902e-55,0.302122316124068,0.766,0.666,1.46291923977685e-50,"Hdgfl3"
"Hjurp",7.47843233902434e-55,0.28229567057193,0.825,0.754,1.91313256096921e-50,"Hjurp"
"Ube3c",9.82257285619618e-55,0.259089489187578,0.546,0.405,2.51281058807211e-50,"Ube3c"
"Bod1l",1.01690508272658e-54,0.279341968428235,0.887,0.84,2.60144658263114e-50,"Bod1l"
"H1f2",1.1749605598365e-54,0.282398996816662,0.328,0.197,3.00578410417373e-50,"H1f2"
"Eri1",1.36361642915788e-54,0.266383729538468,0.771,0.674,3.48840354907168e-50,"Eri1"
"Rmnd5a",1.51241635475596e-54,0.266379470838763,0.524,0.385,3.86906351873669e-50,"Rmnd5a"
"Nolc1",1.52831749818412e-54,0.301852670820941,0.99,0.989,3.90974182385462e-50,"Nolc1"
"Asph",1.76415586026114e-54,0.290805146055638,0.613,0.484,4.51306352172004e-50,"Asph"
"Capns1",2.18032736722879e-54,-0.257490123991761,0.863,0.922,5.57771347084469e-50,"Capns1"
"Mettl14",2.68941604810797e-54,0.253349224491153,0.409,0.268,6.88006413426982e-50,"Mettl14"
"Rnf168",2.99939115243488e-54,0.290944974087654,0.626,0.491,7.6730424461589e-50,"Rnf168"
"Dync1h1",3.24462065088709e-54,0.284966764586426,0.755,0.646,8.30038854909935e-50,"Dync1h1"
"Rtl8a",3.75076988642318e-54,-0.291066786952264,0.423,0.563,9.59521952344778e-50,"Rtl8a"
"Kif22",4.22954990906698e-54,-0.28258745071505,0.828,0.884,1.08200345773751e-49,"Kif22"
"Pus7",4.51983071558215e-54,0.323255945536585,0.716,0.623,1.15626309366023e-49,"Pus7"
"Col4a1",5.73959303630426e-54,0.387177577359904,0.685,0.561,1.46830269054736e-49,"Col4a1"
"Gnpat",6.92016596625893e-54,0.261362564952773,0.599,0.461,1.77031685748836e-49,"Gnpat"
"Asns",6.99360895710491e-54,-0.279952006139441,0.688,0.775,1.78910504340658e-49,"Asns"
"Diaph1",7.06338712011144e-54,0.291467391233867,0.542,0.406,1.80695569306691e-49,"Diaph1"
"Tnrc18",8.14568571774405e-54,0.272700245563347,0.454,0.313,2.08382932031328e-49,"Tnrc18"
"Rpap3",1.00593882473194e-53,0.310352374914527,0.772,0.695,2.57339270142924e-49,"Rpap3"
"Hunk",1.20108794002702e-53,0.274717100041403,0.407,0.27,3.07262316817712e-49,"Hunk"
"Zfp24",1.33739867884873e-53,0.268118718974527,0.7,0.581,3.42133330023082e-49,"Zfp24"
"Itsn1",1.62546339871702e-53,0.265966671334207,0.534,0.393,4.15826046659787e-49,"Itsn1"
"Scaf4",1.63209207074526e-53,0.270790344421621,0.533,0.393,4.17521793538053e-49,"Scaf4"
"Nus1",1.90479891122927e-53,0.273954769587257,0.729,0.626,4.87285657470671e-49,"Nus1"
"Prpf39",2.13491557574374e-53,0.278032834150369,0.707,0.588,5.46154102586765e-49,"Prpf39"
"Ube2c",2.31366418104894e-53,-0.449106527565748,0.985,0.992,5.9188157079594e-49,"Ube2c"
"Zeb2",3.19432291894632e-53,0.389871468401889,0.712,0.629,8.17171689124849e-49,"Zeb2"
"Zfp329",3.22114762370739e-53,0.264033241681839,0.586,0.445,8.24033985096823e-49,"Zfp329"
"Tubb6",3.40039629355089e-53,-0.371246011679335,0.507,0.622,8.69889379816189e-49,"Tubb6"
"Clic4",3.67403536017383e-53,0.250848080034807,0.884,0.802,9.3989172583967e-49,"Clic4"
"Aurka",3.78121647292419e-53,-0.358710145631236,0.79,0.861,9.67310798103467e-49,"Aurka"
"Sec31a",5.84344161536338e-53,0.292746507359104,0.673,0.558,1.49486923404226e-48,"Sec31a"
"H2bc14",8.28291033630624e-53,0.263110906766839,0.268,0.147,2.11893412223386e-48,"H2bc14"
"Ap1b1",9.25743699949575e-53,0.271440330537377,0.413,0.28,2.368237533211e-48,"Ap1b1"
"Dhx29",9.26910621635958e-53,0.264376776287576,0.599,0.462,2.37122275226911e-48,"Dhx29"
"Pdk1",9.54496465157621e-53,0.304784276186695,0.469,0.332,2.44179285716623e-48,"Pdk1"
"Zfp518a",9.77555141567235e-53,0.264936775715837,0.45,0.314,2.5007815631573e-48,"Zfp518a"
"D10Wsu102e",1.15334983880722e-52,0.281233632840246,0.795,0.704,2.95049955763662e-48,"D10Wsu102e"
"Cdk13",1.35301804979741e-52,0.276755523699592,0.62,0.498,3.46129077499173e-48,"Cdk13"
"Tfdp2",1.3679836701716e-52,0.278656394753919,0.718,0.607,3.49957582503298e-48,"Tfdp2"
"Gm21926",1.50624091620893e-52,-0.261308479894022,0.607,0.72,3.85326551184569e-48,"Gm21926"
"Dag1",1.6611154537119e-52,0.298953662604001,0.61,0.473,4.24946555368579e-48,"Dag1"
"Rnd3",1.92234682805405e-52,0.415743318418434,0.672,0.563,4.91774765552786e-48,"Rnd3"
"Fam98a",2.13486374000131e-52,0.308596032158509,0.541,0.417,5.46140841967136e-48,"Fam98a"
"Cdk1",2.28109565401081e-52,-0.279430295576841,0.993,0.994,5.83549890209045e-48,"Cdk1"
"Cwc22",2.32348296290243e-52,0.291538040155348,0.58,0.456,5.943934115697e-48,"Cwc22"
"Ndufb4",2.36367735436846e-52,0.343177788210491,0.546,0.438,6.04675940794538e-48,"Ndufb4"
"Glmp",2.53907909415088e-52,-0.259630303352199,0.454,0.585,6.49547213865677e-48,"Glmp"
"Copb1",2.68195528415104e-52,0.254523639521377,0.899,0.845,6.8609780079152e-48,"Copb1"
"Bach1",3.20466310551852e-52,0.262181012525406,0.478,0.34,8.19816915653749e-48,"Bach1"
"Utp14b",3.38184522024654e-52,0.265422443419408,0.396,0.261,8.6514364424347e-48,"Utp14b"
"Pibf1",3.6445850712533e-52,0.259567984273431,0.486,0.348,9.3235775292802e-48,"Pibf1"
"Spred2",3.8199217219712e-52,0.26982902606813,0.42,0.285,9.77212374914672e-48,"Spred2"
"Clint1",4.29738543710428e-52,0.26740801673062,0.892,0.859,1.09935714252002e-47,"Clint1"
"Erdr1",5.53374994641681e-52,-0.275850298445086,0.294,0.443,1.41564391129235e-47,"Erdr1"
"Taf2",6.3694738292643e-52,0.267249594207244,0.573,0.446,1.62943879500239e-47,"Taf2"
"Nck1",8.58810560032697e-52,0.286944761313257,0.801,0.73,2.19700917467565e-47,"Nck1"
"Fancm",1.17812460901319e-51,0.257187299605577,0.468,0.332,3.01387837477753e-47,"Fancm"
"Rev1",1.19720314190731e-51,0.283652210519031,0.485,0.354,3.06268507762729e-47,"Rev1"
"Rest",1.22784418213075e-51,0.264653048580737,0.861,0.782,3.1410709867269e-47,"Rest"
"Syngr2",1.65670534685425e-51,-0.264385298020803,0.353,0.49,4.23818361832253e-47,"Syngr2"
"Anln",1.85668963825361e-51,0.315826558901594,0.514,0.39,4.74978343258037e-47,"Anln"
"Wdr70",2.23761689173306e-51,0.28160868366046,0.803,0.746,5.72427153243153e-47,"Wdr70"
"Rtl8b",2.68370665714719e-51,-0.317213019994655,0.416,0.551,6.86545837031394e-47,"Rtl8b"
"Ctsa",2.71627481020011e-51,-0.255485398264944,0.482,0.614,6.94877421945393e-47,"Ctsa"
"Ankhd1",2.81711422466695e-51,0.27627067036168,0.534,0.404,7.20674160954299e-47,"Ankhd1"
"Tenm3",2.99677519009848e-51,0.280635381150388,0.548,0.416,7.66635029130992e-47,"Tenm3"
"Wee1",3.13956047403851e-51,0.271834263723767,0.724,0.624,8.03162360468531e-47,"Wee1"
"Nfxl1",4.38429516447312e-51,0.260127772817055,0.537,0.399,1.12159038897551e-46,"Nfxl1"
"Amer1",4.66251959954207e-51,0.285249129370717,0.618,0.488,1.19276576395485e-46,"Amer1"
"Brwd3",4.680735852768e-51,0.284909767524246,0.524,0.392,1.19742584585511e-46,"Brwd3"
"Iws1",5.10621230615298e-51,0.269189236344174,0.853,0.793,1.30627123216006e-46,"Iws1"
"Tln1",8.10055712385424e-51,0.300032428580347,0.734,0.629,2.07228452342439e-46,"Tln1"
"Ppif",9.35519646369993e-51,-0.253358217836973,0.603,0.723,2.39324635934372e-46,"Ppif"
"Spire1",9.9580008163941e-51,0.280954823946679,0.461,0.334,2.54745576884994e-46,"Spire1"
"Arid4b",1.98106088793211e-50,0.253055988034322,0.899,0.848,5.06794996350791e-46,"Arid4b"
"Rps6ka6",2.37567078094443e-50,0.290218833956499,0.738,0.643,6.07744099181204e-46,"Rps6ka6"
"Tet3",2.92570616267774e-50,0.254246542415941,0.538,0.402,7.4845415053622e-46,"Tet3"
"Nol9",3.11785527607922e-50,0.27777134438939,0.652,0.541,7.97609736726587e-46,"Nol9"
"Nav1",3.16087979564664e-50,0.295333735266153,0.52,0.386,8.08616269322325e-46,"Nav1"
"Cdk5rap2",3.31509493881828e-50,0.280411144499692,0.566,0.434,8.48067587248493e-46,"Cdk5rap2"
"Zfx",3.36815772686876e-50,0.263397078838501,0.591,0.459,8.61642109687567e-46,"Zfx"
"Yes1",3.69149233501382e-50,0.26745320004612,0.517,0.382,9.44357569143234e-46,"Yes1"
"Jak1",4.86505612406105e-50,0.288872668549341,0.509,0.377,1.2445786576573e-45,"Jak1"
"Rnf10",5.67667102820441e-50,0.264300785627217,0.944,0.931,1.45220598243525e-45,"Rnf10"
"Zfyve9",5.71353119303214e-50,0.252610901781825,0.476,0.34,1.46163554980148e-45,"Zfyve9"
"Arhgap29",6.53961512702137e-50,0.398076769120137,0.553,0.42,1.67296434179461e-45,"Arhgap29"
"Amotl1",8.19294784327528e-50,0.253514330332888,0.57,0.437,2.09591991726668e-45,"Amotl1"
"Cdc27",8.7106343790004e-50,0.268351499784505,0.594,0.466,2.22835448683588e-45,"Cdc27"
"Rsrc1",8.71653664442647e-50,0.258519594367405,0.808,0.733,2.22986440437718e-45,"Rsrc1"
"Rictor",1.01194048479806e-49,0.25199901455002,0.488,0.352,2.5887461482104e-45,"Rictor"
"Dleu2",1.21273920179094e-49,0.250356857966137,0.371,0.24,3.10242942602159e-45,"Dleu2"
"Oxsr1",1.22129353778272e-49,0.269427423547947,0.458,0.329,3.12431312835576e-45,"Oxsr1"
"Elp1",1.98443435489427e-49,0.261095484093692,0.821,0.745,5.07657996669051e-45,"Elp1"
"Qtrt2",2.60576375342659e-49,0.263245217164304,0.513,0.384,6.66606483401591e-45,"Qtrt2"
"Suv39h1",2.67835078630003e-49,0.337127271042366,0.609,0.498,6.85175698151273e-45,"Suv39h1"
"Ppp3ca",2.8324260522171e-49,0.313194184077621,0.557,0.428,7.2459123267818e-45,"Ppp3ca"
"Ctnnal1",3.55452723028716e-49,0.287098273295652,0.47,0.342,9.09319156052062e-45,"Ctnnal1"
"Rps6ka3",4.4273774679422e-49,0.299258522060063,0.466,0.333,1.13261170384897e-44,"Rps6ka3"
"Nynrin",4.68092190542259e-49,0.251179237611851,0.409,0.276,1.19747344184521e-44,"Nynrin"
"Iars2",5.74448865040113e-49,0.279751547420582,0.536,0.413,1.46955508654562e-44,"Iars2"
"Zfhx3",6.26617072006645e-49,0.329553742767497,0.569,0.444,1.6030117936074e-44,"Zfhx3"
"Ugcg",8.15668948268111e-49,0.257664117531255,0.601,0.477,2.08664430345948e-44,"Ugcg"
"Gapvd1",8.19347011859682e-49,0.258726792048371,0.727,0.625,2.09605352573944e-44,"Gapvd1"
"Clk3",8.63138629246591e-49,-0.250462368921771,0.606,0.713,2.20808124133863e-44,"Clk3"
"Pdcd4",1.02473218087592e-48,0.326210981777372,0.757,0.66,2.62146986511679e-44,"Pdcd4"
"Usp36",1.28070204010335e-48,0.256089528897467,0.477,0.346,3.27629195899239e-44,"Usp36"
"Tiparp",1.33471043790358e-48,0.329168276448504,0.663,0.54,3.41445624224494e-44,"Tiparp"
"Fzr1",1.52227838099245e-48,-0.297983413610262,0.633,0.742,3.89429255425489e-44,"Fzr1"
"Dlgap5",1.53913246197808e-48,0.311111668878204,0.696,0.607,3.93740866423231e-44,"Dlgap5"
"Arih1",1.54684309000046e-48,0.269630676213569,0.7,0.6,3.95713399283917e-44,"Arih1"
"Galnt7",1.73508280197118e-48,0.29357340585914,0.574,0.45,4.43868882400268e-44,"Galnt7"
"Dock1",1.89575357283734e-48,0.254357417143318,0.449,0.316,4.84971679003248e-44,"Dock1"
"Sulf1",2.21218241693194e-48,0.313082060996607,0.436,0.303,5.65920505899528e-44,"Sulf1"
"Kbtbd2",2.74748681508598e-48,0.254275093451025,0.535,0.409,7.02862077035296e-44,"Kbtbd2"
"Sp1",3.10077752041585e-48,0.25329208874515,0.534,0.405,7.93240905272782e-44,"Sp1"
"Acbd3",3.13137475480344e-48,0.266625878383705,0.777,0.681,8.01068289773816e-44,"Acbd3"
"Myo1b",4.30384197951834e-48,0.287503432035047,0.594,0.471,1.10100885520038e-43,"Myo1b"
"Sin3a",4.47197106930366e-48,0.25569586211892,0.657,0.537,1.14401963894926e-43,"Sin3a"
"Myh9",5.71837720893172e-48,0.299558202860496,0.675,0.548,1.46287525758891e-43,"Myh9"
"Usp8",5.87334312213384e-48,0.264731464000208,0.57,0.445,1.50251863750428e-43,"Usp8"
"Phf12",5.93057971571968e-48,0.254533403330583,0.605,0.475,1.51716090287541e-43,"Phf12"
"Tmx3",6.04034662032873e-48,0.254362783245836,0.792,0.705,1.54524147241249e-43,"Tmx3"
"Rhoc",1.12089762531499e-47,-0.328096825912389,0.539,0.659,2.86748030508081e-43,"Rhoc"
"Aspm",1.42961342278634e-47,0.354873951759779,0.504,0.385,3.65723705817201e-43,"Aspm"
"Tsc22d2",1.64660222514471e-47,0.258705880005547,0.549,0.423,4.2123378123652e-43,"Tsc22d2"
"Net1",1.83384291442731e-47,0.297029734186612,0.618,0.494,4.69133694368795e-43,"Net1"
"Fam193a",2.34998796908029e-47,0.272499586775752,0.562,0.443,6.01173922250121e-43,"Fam193a"
"Bub1",3.14782328757861e-47,0.256440357359204,0.849,0.783,8.0527615342836e-43,"Bub1"
"Igf2r",4.25115245753603e-47,0.371615777574534,0.599,0.467,1.08752982168687e-42,"Igf2r"
"Mgat4b",5.41340392856396e-47,-0.251843461776496,0.411,0.542,1.38485699300523e-42,"Mgat4b"
"Ppfibp1",6.23409794631149e-47,0.277419102267717,0.477,0.352,1.59480693662541e-42,"Ppfibp1"
"Gfpt1",1.72759110474259e-46,0.260789143669546,0.466,0.339,4.4195235641525e-42,"Gfpt1"
"Cdc25a",1.93552829604715e-46,0.26820393884707,0.844,0.782,4.95146848694782e-42,"Cdc25a"
"Dlg1",2.41815119127692e-46,0.279998583444846,0.577,0.455,6.18611437752462e-42,"Dlg1"
"Greb1",2.9059341255439e-46,0.415447250229842,0.647,0.534,7.43396067996641e-42,"Greb1"
"Rcor1",5.20646921386767e-46,0.25905758551446,0.463,0.338,1.33191895429163e-41,"Rcor1"
"Tgif2",5.49971141381989e-46,-0.253168688586013,0.565,0.672,1.4069361738834e-41,"Tgif2"
"Lrp1",6.66455534446302e-46,0.284665405398887,0.535,0.409,1.70492654822053e-41,"Lrp1"
"Heatr1",7.21388506952853e-46,0.267535535111348,0.535,0.414,1.84545607848679e-41,"Heatr1"
"Tro",2.1159583077423e-45,0.279633336199295,0.435,0.313,5.41304454286636e-41,"Tro"
"Hmgcr",2.91050859695511e-45,0.28452465446501,0.752,0.649,7.44566309273056e-41,"Hmgcr"
"Wdhd1",4.88463576415679e-45,0.263112116683941,0.549,0.424,1.24958752118659e-40,"Wdhd1"
"Sptan1",6.58114627845174e-45,0.264118271201533,0.61,0.494,1.68358884095352e-40,"Sptan1"
"Ankrd49",6.80135739171546e-45,0.265662609270454,0.513,0.392,1.73992324794865e-40,"Ankrd49"
"Reep4",7.28231406048589e-45,-0.263407693414249,0.456,0.587,1.8629615829535e-40,"Reep4"
"Laptm4b",1.13299745631666e-44,-0.415689398001596,0.716,0.792,2.89843409274928e-40,"Laptm4b"
"Ect2",1.18277130987934e-44,0.324999464248836,0.619,0.52,3.02576556493333e-40,"Ect2"
"C130089K02Rik",1.39789716707413e-44,0.250084189450774,0.369,0.246,3.57610053280904e-40,"C130089K02Rik"
"Ube2q1",2.01851211275948e-44,0.26433309862478,0.879,0.855,5.1637576868613e-40,"Ube2q1"
"Rbpms2",3.9374705862113e-44,-0.274904999767206,0.583,0.689,1.00728372536457e-39,"Rbpms2"
"Rai14",4.55261385034358e-44,0.288230862212136,0.506,0.384,1.16464967519489e-39,"Rai14"
"Aurkb",6.59209390081858e-44,-0.279973690339373,0.812,0.873,1.68638946170741e-39,"Aurkb"
"Ptch1",6.67210909756249e-44,0.476361993905775,0.742,0.634,1.70685894933844e-39,"Ptch1"
"Fdft1",8.26148431272603e-44,-0.255594676471988,0.561,0.671,2.11345291688157e-39,"Fdft1"
"Sirt1",1.47273803993127e-43,0.25269041978002,0.518,0.4,3.76755845375216e-39,"Sirt1"
"Hipk2",1.55752337788369e-43,0.269478234800515,0.544,0.42,3.98445630530206e-39,"Hipk2"
"Ptbp3",1.57546409777874e-43,0.264352861793555,0.622,0.501,4.03035225493758e-39,"Ptbp3"
"Nectin2",1.75320772113751e-43,-0.33030369723852,0.657,0.749,4.48505599221398e-39,"Nectin2"
"Mcph1",2.08723921025984e-43,0.25219166554579,0.459,0.338,5.33957534768672e-39,"Mcph1"
"Mfap2",2.30795699507976e-43,-0.2774748041645,0.709,0.793,5.90421558481303e-39,"Mfap2"
"Add1",2.48617660703565e-43,0.255962457301904,0.538,0.418,6.3601369961186e-39,"Add1"
"Ext1",2.95687657991686e-43,0.272726731473694,0.578,0.459,7.5642816667433e-39,"Ext1"
"Dph6",3.49058875374751e-43,0.265664161547159,0.456,0.336,8.92962414983689e-39,"Dph6"
"Btg3",3.60574974922697e-43,0.264764942801423,0.805,0.723,9.22422900847244e-39,"Btg3"
"Snhg5",6.07760322934601e-43,0.273072396439825,0.648,0.544,1.5547724581313e-38,"Snhg5"
"Il17rd",1.15014533757742e-42,0.35049063444539,0.409,0.294,2.94230180259055e-38,"Il17rd"
"Bcl2l11",1.28714231379959e-42,0.287717658338822,0.489,0.372,3.2927674671621e-38,"Bcl2l11"
"Impdh1",1.37818155125106e-42,-0.260116781804992,0.481,0.594,3.52566404441047e-38,"Impdh1"
"Tars",2.23143444259464e-42,0.264694752837327,0.871,0.85,5.70845559104562e-38,"Tars"
"Safb2",2.76861755643293e-42,0.260323840150308,0.713,0.625,7.08267743286672e-38,"Safb2"
"Nup107",3.33732185861531e-42,0.259068184306382,0.701,0.619,8.53753677870969e-38,"Nup107"
"Gcat",4.54592873988841e-42,-0.263872436382968,0.662,0.758,1.16293949023825e-37,"Gcat"
"Fhl1",4.65037097161522e-42,-0.30379816007959,0.627,0.729,1.18965790195861e-37,"Fhl1"
"Mapkapk2",1.0943892790214e-41,-0.29231226268293,0.637,0.724,2.79966665359254e-37,"Mapkapk2"
"Ptk7",1.35153294601468e-41,-0.317338154215638,0.661,0.755,3.45749158249475e-37,"Ptk7"
"Mitd1",2.40457600082297e-41,0.272695056703444,0.599,0.499,6.15138632530533e-37,"Mitd1"
"Ddx54",3.07264668400604e-41,0.277791994472304,0.892,0.891,7.86044474702426e-37,"Ddx54"
"Maml3",3.80076755023187e-41,0.270557999598446,0.509,0.389,9.72312354700316e-37,"Maml3"
"Tln2",4.80541481124672e-41,0.275942668945077,0.669,0.556,1.22932121701314e-36,"Tln2"
"Appl1",5.74342054236608e-41,0.252237615258441,0.64,0.545,1.46928184314809e-36,"Appl1"
"Plch1",6.67153300399465e-41,0.256277392700756,0.326,0.215,1.70671157308191e-36,"Plch1"
"Zfp516",9.79501222907163e-41,0.258336844264082,0.498,0.386,2.5057600284411e-36,"Zfp516"
"Fam111a",2.49916995816812e-40,0.263878791399401,0.345,0.232,6.3933765869857e-36,"Fam111a"
"Cep290",5.49287847570509e-40,0.251330686097314,0.509,0.393,1.40518817165487e-35,"Cep290"
"Wdr1",6.54267351640841e-40,-0.252794636599837,0.693,0.775,1.6737467389676e-35,"Wdr1"
"Cenpf",1.05535753982731e-39,0.349453338513615,0.973,0.953,2.69981565838623e-35,"Cenpf"
"Ldhb",1.26025554409386e-39,-0.327686582344202,0.756,0.823,3.22398573290091e-35,"Ldhb"
"Rrp8",2.21640580818795e-39,0.266680065211744,0.839,0.807,5.6700093385064e-35,"Rrp8"
"Myo10",2.2842344220018e-39,0.317067895472731,0.564,0.45,5.84352849836501e-35,"Myo10"
"Crot",4.94782401428831e-39,0.267667595937107,0.535,0.424,1.26575233933523e-34,"Crot"
"Hmmr",6.3846288745964e-39,0.349669153260612,0.801,0.757,1.63331575869925e-34,"Hmmr"
"Tmem88",7.39941448322335e-39,-0.289029698578716,0.323,0.443,1.8929182130982e-34,"Tmem88"
"Hmcn1",2.31683692304726e-38,0.253597423206432,0.245,0.145,5.9269322165395e-34,"Hmcn1"
"Lpp",5.64919966523162e-38,0.268801678978288,0.517,0.398,1.44517825835955e-33,"Lpp"
"Iqgap1",8.12768725094508e-38,0.262688953599898,0.652,0.545,2.07922495253677e-33,"Iqgap1"
"Ik",9.93434823305549e-38,0.267358808205644,0.864,0.849,2.54140496498025e-33,"Ik"
"Dusp9",1.02866883221025e-37,-0.459329959178338,0.398,0.506,2.63154060656026e-33,"Dusp9"
"Tenm4",1.47973804299425e-37,0.294593280328497,0.482,0.372,3.78546586158789e-33,"Tenm4"
"Spred1",2.12382338237108e-37,0.250847156485531,0.713,0.616,5.43316497678169e-33,"Spred1"
"Plin3",2.52941492723249e-37,-0.250483068282659,0.65,0.737,6.47074926684616e-33,"Plin3"
"Gpc6",1.74585718685655e-36,0.257035625282993,0.517,0.411,4.46625185541642e-32,"Gpc6"
"Bicd1",2.74777047368443e-36,0.252051351344078,0.404,0.295,7.02934642577951e-32,"Bicd1"
"Mtss1",3.45595507258067e-36,0.279127328301143,0.528,0.425,8.84102426667588e-32,"Mtss1"
"Ccnf",5.57834686849858e-36,-0.261112001735765,0.539,0.634,1.42705269589931e-31,"Ccnf"
"Phldb2",6.84237276614034e-36,0.259372336013103,0.463,0.354,1.75041580103402e-31,"Phldb2"
"Ptp4a3",2.60774471164553e-35,-0.250285807032025,0.358,0.475,6.67113252133159e-31,"Ptp4a3"
"Arhgap28",3.12097434324201e-35,0.289433515236047,0.499,0.392,7.98407656488171e-31,"Arhgap28"
"Pbx3",4.48740884060204e-35,0.270715805964576,0.562,0.462,1.14796892960281e-30,"Pbx3"
"Armc10",9.68835718631036e-35,0.279288767854792,0.671,0.598,2.47847553540192e-30,"Armc10"
"Flrt3",1.1902493914463e-34,0.359007855827786,0.599,0.499,3.04489599319794e-30,"Flrt3"
"Fign",3.03666088320836e-34,0.262017623891457,0.543,0.44,7.76838587142363e-30,"Fign"
"Mllt3",4.59237772451482e-34,0.345306521050049,0.677,0.59,1.17482206948538e-29,"Mllt3"
"Tax1bp3",5.43612555580492e-34,-0.266752823443417,0.468,0.573,1.39066963968601e-29,"Tax1bp3"
"Pimreg",1.28503813036596e-33,-0.2567094189474,0.768,0.836,3.2873845451022e-29,"Pimreg"
"Pdgfrb",4.10329975389847e-33,-0.773500292591016,0.17,0.26,1.04970614304231e-28,"Pdgfrb"
"Peg10",5.92366417080449e-33,0.444334888295879,0.492,0.388,1.51539176817521e-28,"Peg10"
"Fosb",1.4768058107688e-32,0.27948889176764,0.554,0.446,3.77796462510874e-28,"Fosb"
"Nrp2",3.45603869369815e-32,0.361783801969177,0.412,0.311,8.84123818621862e-28,"Nrp2"
"Akap12",4.59481165362668e-32,0.259972217761781,0.484,0.376,1.17544471723078e-27,"Akap12"
"Igfbp4",5.38559501325809e-32,-0.433171766443257,0.868,0.899,1.37774291629168e-27,"Igfbp4"
"Nnat",1.91501848949845e-31,-0.295717861238039,0.914,0.933,4.89900029983493e-27,"Nnat"
"Pdlim7",3.55370966462203e-30,-0.273688549471401,0.822,0.869,9.09110006403607e-26,"Pdlim7"
"Fbn2",4.11832047091767e-30,0.326753653616507,0.54,0.436,1.05354874287016e-25,"Fbn2"
"Spint2",8.94058782618675e-30,-0.376213022143669,0.536,0.63,2.28718117769509e-25,"Spint2"
"Oaf",9.60047534546921e-30,-0.267433930421787,0.474,0.564,2.45599360287793e-25,"Oaf"
"Mest",1.23395338254931e-29,-0.43092899238809,0.954,0.963,3.15669954323764e-25,"Mest"
"Dsp",1.32565236693902e-28,0.350435388459411,0.334,0.24,3.39128388510341e-24,"Dsp"
"Clic1",7.34237675588112e-28,-0.254170829086111,0.967,0.984,1.87832682168951e-23,"Clic1"
"Cotl1",1.59150784361635e-27,-0.277850108179015,0.565,0.64,4.07139536553935e-23,"Cotl1"
"Oat",3.00065982793658e-27,-0.253606404110628,0.779,0.836,7.67628797182737e-23,"Oat"
"Egfl7",3.05300416242838e-26,-0.366876113986255,0.642,0.72,7.81019524832427e-22,"Egfl7"
"Efnb2",1.82320900026002e-25,0.295597943449896,0.422,0.333,4.66413326446518e-21,"Efnb2"
"Cald1",3.15331620201405e-25,0.298286678616964,0.872,0.829,8.06681350799234e-21,"Cald1"
"Zfp503",8.32917081528931e-25,0.28428552376129,0.655,0.585,2.13076847796731e-20,"Zfp503"
"F11r",2.78142128532629e-24,-0.275133380411911,0.591,0.662,7.11543193212172e-20,"F11r"
"Epha4",1.32129624188151e-22,0.33172239792187,0.505,0.427,3.38014004598127e-18,"Epha4"
"Meis2",1.57362960097779e-22,0.304848217225573,0.855,0.835,4.02565924522138e-18,"Meis2"
"Sema3a",2.55984065049783e-22,0.258797087140779,0.263,0.188,6.54858435210355e-18,"Sema3a"
"Map1b",2.66850569349449e-22,0.287783275985736,0.845,0.805,6.82657126509761e-18,"Map1b"
"Nr2f2",2.77964636292544e-22,0.334820609084079,0.418,0.332,7.11089132563587e-18,"Nr2f2"
"Crabp1",3.54395720750688e-22,-0.364643873620476,0.913,0.912,9.06615132824411e-18,"Crabp1"
"Frzb",1.09838699522234e-21,-0.26252532656478,0.368,0.453,2.80989361117778e-17,"Frzb"
"Fn1",7.77404551104754e-21,0.260271459454943,0.783,0.71,1.98875632263618e-16,"Fn1"
"Prc1",3.91003098227583e-20,0.413845894389841,0.703,0.681,1.0002641258858e-15,"Prc1"
"Lhpp",7.37694251604749e-20,-0.263410323466737,0.448,0.524,1.88716943445527e-15,"Lhpp"
"Myl9",3.30554681151223e-19,-0.423741910496557,0.254,0.335,8.45624985321059e-15,"Myl9"
"Pdgfra",3.37118611832128e-19,0.31632286115103,0.348,0.28,8.62416832788949e-15,"Pdgfra"
"Cenpe",4.20675915474156e-19,0.261119966303544,0.778,0.753,1.07617312696599e-14,"Cenpe"
"Slc2a3",2.09114762185912e-17,0.347767988820627,0.774,0.729,5.34957384624001e-13,"Slc2a3"
"Ppp1r1a",2.03350746807822e-16,-0.257690215666696,0.42,0.49,5.20211880483769e-12,"Ppp1r1a"
"Cdh11",2.28140733423228e-16,0.286102139388538,0.384,0.317,5.83629624243303e-12,"Cdh11"
"Crip2",3.42481542683225e-16,-0.440847430610121,0.448,0.514,8.76136282492227e-12,"Crip2"
"Smarcd3",4.08232582045467e-16,-0.298812370611944,0.18,0.247,1.04434059138871e-11,"Smarcd3"
"Vim",1.03521803438847e-15,-0.422586358214502,0.653,0.711,2.64829477557258e-11,"Vim"
"Igfbp5",1.10806070847075e-15,0.487039718051976,0.362,0.286,2.83464090440987e-11,"Igfbp5"
"Irs4",1.35715816814849e-15,0.33430591206845,0.158,0.106,3.47188202575748e-11,"Irs4"
"Sox21",5.87223207538017e-15,0.318326349098054,0.245,0.19,1.50223440952376e-10,"Sox21"
"Upp1",1.0817380443976e-14,-0.278200594674115,0.259,0.324,2.76730226517795e-10,"Upp1"
